# Geni relationship path to 371367105380011098 (IN-LAW, not blood)
#
# GENERATED by the geni collector extension's `individual` job, from
# https://www.geni.com/people/Miroslava-Princess-of-Bulgaria/371367105380011098 on 2026-09-09.
# Do not hand-edit: re-run the collector instead.
#
# ANCHORED ON CHARLEMAGNE — step 1 is Charlemagne himself, checked by id
# (geni:6000000002457013227, not the viewer's 6000000087535357291). Geni's prose reads
# "Miroslava, Princess of Bulgaria is Charlemagne's fourth great grandson's niece's
# ex-husband's sister", not "is your ...". `docs/anchor-protocol.md`.
#
# ⛔ THE HEADER THE COLLECTOR WROTE SAID `(blood)` AND IT IS WRONG — corrected by hand.
# Geni's own page states BOTH "Shortest in-law relationship" as the banner label AND
# "No blood relationship was found." The running extension is **1.6.4**, three fixes behind the
# 1.6.7 on disk, and `6b2dee75` — *"the in-law chain was returned as the blood result"* — is
# exactly this defect. `via` records WHICH SEARCH RAN, not what kind of chain came back.
# The ledger row for her is `via=inlaw`.
#
# The chain shows it without needing the banner: four marriage or sibling steps, at 8, 9, 11
# and 12. It leaves the Carolingian descent at Arnulf II and crosses into Hungary by his WIFE,
# then to her brother Géza, down to Marguerite, across her EX-HUSBAND Gavril Radomir, and
# finally to his SISTER, who is the target.
#
#   step  8  "his wife"        <- the descent ends here
#   step  9  "her brother"
#   step 11  "her ex-husband"
#   step 12  "his sister"
#
# An in-law path counts. You, 2026-09-07: *"in-law connections are just as valid blood is no
# required lol."* This is a HIT; it is simply not a blood one.
#
# Geni's own prose summary, kept because the per-step relation words drop what it
# keeps — half-siblings above all, which no step word states:
# Miroslava, Princess of Bulgaria is Charlemagne's fourth great grandson's niece's ex-husband's sister.
step	name	relation_to_previous	note
1	Charlemagne	-	geni:6000000002457013227
2	Louis I, The Pious	his son	geni:6000000001266578142
3	Louis II, 'The German', King of the East Franks	his son	geni:6000000008630635932
4	Gisela of Alsace	his daughter	geni:6000000006906447443
5	Cunigonde of Swabia	her daughter	geni:6000000002043204073
6	Arnulf "The Bad", Duke of Bavaria	her son	geni:6000000002043204044
7	Arnulf II, count palatine of Bavaria	his son	geni:6000000003827355031
8	ÁRPÁD(házi) Ágnes, Princess of Hungary	his wife	geni:6000000006906517187
9	Géza von Ungarn, Grand Prince of the Hungarians	her brother	geni:6000000004009856786
10	Marguerite of Hungary	his daughter	geni:4283171256960046465
11	Gavril Radomir, tsar of Bulgaria	her ex-husband	geni:6000000002188304178
12	Miroslava, Princess of Bulgaria	his sister	geni:371367105380011098
