# Geni relationship path to 368714154710012201 (blood)
#
# GENERATED by the geni collector extension's `individual` job, from
# https://www.geni.com/people/Margareta-Sanseverino/368714154710012201 on 2026-09-09.
# Do not hand-edit: re-run the collector instead.
#
# ANCHORED ON CHARLEMAGNE — step 1 is Charlemagne himself, checked by id
# (geni:6000000002457013227, not the viewer's 6000000087535357291). Geni's prose reads
# "Margareta Sanseverino is Charlemagne's 20th great granddaughter", not "is your ...".
# `docs/anchor-protocol.md`.
#
# ⛔ TWO CHAINS END TO END, numbered straight through — step 24 restarts on Charlemagne. So
# `path_steps=42` is the row count, not a chain length. See the Louis d'Anjou file of the same
# day for the other instance; `CLAUDE.md` § *`ABSENT` on a path means "not in the tree"* has
# the rule that makes it safe, a person walked twice being `REPEAT` rather than `ABSENT`.
#
# ⛔ AND HERE THE TWO CHAINS ARE THE **BLOOD TIE AND THE MARRIAGE TIE**, which is the ring
# § *BOTH TIES, ALWAYS* asks for — arriving from ONE search rather than two:
#
#   steps 1-23   BLOOD, through her father. Lothair I and Lothair II of Lotharingia, the
#                margraves of Tuscany and Luni, Berta di Susa, the Hautevilles of Sicily, then
#                the Sanseverino down to Roberto, 4° conte di Corigliano.
#   steps 24-42  MARRIAGE. The Berengar/Flanders/Périgord descent to her HUSBAND Louis d'Anjou
#                — byte-identical to steps 1-18 of his own file — and then one step, "his
#                wife", onto her.
#
# So a blood hit can carry the in-law tie inside it. `inlaw_state` reads `not_offered` because
# the blood search resolved and rule 3 stops the second search running; that rule costs nothing
# here, because Geni volunteered the marriage route anyway.
#
# Geni's own prose summary, kept because the per-step relation words drop what it
# keeps — half-siblings above all, which no step word states:
# Margareta Sanseverino is Charlemagne's 20th great granddaughter.
step	name	relation_to_previous	note
1	Charlemagne	-	geni:6000000002457013227
2	Louis I, The Pious	his son	geni:6000000001266578142
3	Emperor Lothaire, I	his son	geni:6000000002198257381
4	Lothair II, king of Lotharingia	his son	geni:6000000005002217707
5	Bertha, Margravine of Tuscany	his daughter	geni:6000000002665460338
6	Lambert, margrave of Tuscany	her son	geni:294414873430006408
7	Adalberto III, the Margrave	his son	geni:6000000015212279774
8	Margrave Oberto I Obizzo, count of Luni	his son	geni:6000000015212208636
9	Margrave Oberto II, count of Luni	his son	geni:6000000001500369237
10	Bertha of the Obertenghi, of Milan of Luni	his daughter	geni:6000000008575928428
11	Berta di Susa	her daughter	geni:6000000004533503102
12	Manfredo del Vasto, marchese di Savona	her son	geni:6000000003897549600
13	Adelaide del Vasto, Queen consort of Jerusalem	his daughter	geni:6000000002188292350
14	Roger II of Sicily	her son	geni:6000000000905031154
15	Roger III de Hauteville, duke of Apulia	his son	geni:6000000002322298231
16	Tancred, king of Sicily	his son	geni:6000000006357958730
17	Elvira Albinia of Sicily	his daughter	geni:6000000006358179885
18	Giacomo II Sanseverino, signore di Serino, Solofra e Abriola	her son	geni:6000000029423671310
19	Adelicia di Sanseverino, signora di Tricarico	his daughter	geni:6000000021795417963
20	Alburia della Marra, Elvira	her daughter	geni:6000000029423865050
21	Sveva d'Avezzano, contessa di Tricarico	her daughter	geni:6000000015352757865
22	Roberto Sanseverino, 4°conte di Corigliano	her son	geni:6000000015299754916
23	Margareta Sanseverino	his daughter	geni:368714154710012201
24	Charlemagne	-	geni:6000000002457013227
25	Louis I, The Pious	his son	geni:6000000001266578142
26	Giséle of Cysoing	his daughter	geni:6000000000424624719
27	Berengar I, emperor of the Romans	her son	geni:6000000001669654269
28	Gisela of Friuli	his daughter	geni:6000000008592343633
29	Berengar II of Ivrea, king of Italy	her son	geni:6000000005936551695
30	Rozala of Italy	his daughter	geni:4258970970100070152
31	Baldwin IV the Bearded, count of Flanders	her son	geni:6000000001412935350
32	Baldwin V, count of Flanders	his son	geni:6000000000769899870
33	Matilda of Flanders	his daughter	geni:6000000009432318518
34	Henry I "Beauclerc", King of England	her son	geni:6000000000559404221
35	Réginald de Dunstanville, 1st Earl of Cornwall	his son	geni:6000000002043182579
36	Sarah de Cornouailles	his daughter	geni:6000000000436304740
37	Guy V de Limoges, Vicomte de Limoges	her son	geni:6000000003827561095
38	Marguerite de Rochechouart	his daughter	geni:6000000003827606026
39	Hélie IX "Talairan", comte de Périgord	her son	geni:6000000008541614347
40	Agnès de Périgord	his daughter	geni:368713637050007487
41	Louis d'Anjou, comte de Gravina	her son	geni:368713820640003185
42	Margareta Sanseverino	his wife	geni:368714154710012201
