# Geni relationship path to 2120676 (IN-LAW, not blood)
#
# GENERATED by the geni collector extension's `individual` job, from
# https://www.geni.com/people/David-Monrad/2120676 on 2026-09-08.
# Do not hand-edit: re-run the collector instead.
#
# ANCHORED ON CHARLEMAGNE — step 1 is Charlemagne himself, checked by id
# (geni:6000000002457013227, not the viewer's 6000000087535357291). Geni's prose reads
# "David Johansen Monrad is Charlemagne's third great grandson's 22nd great nephew" — a
# possessive chain, which is what a collateral tie reads like. `docs/anchor-protocol.md`.
#
# ⛔ THE COLLECTOR CALLED THIS BLOOD, AND THE PAGE SAYS OTHERWISE. His page states
# "No blood relationship was found." in words and the run still returned `resolved_path` with
# `via = "blood"` -- the same defect as Ellen Christensdatter Thrane earlier the same day, and
# the second occurrence in seventeen targets, so it is common rather than a one-off. Fixed in
# extension 1.6.7 (a stated miss beats a rendered chain); the running browser had not yet
# reloaded it, so this file is written as what the page actually says.
#
# ⛔ IT LEAVES BLOOD DESCENT AT STEP 7, and both edges are visible in the relation words:
#
#      6  Berchtold von Sulmetingen IV   blood, descended from Charlemagne
#      7  Luitgard von Dillingen         HIS WIFE      <- the marriage edge
#      8  Theodbald von Dillingen        HER BROTHER   <- then sideways
#
# Steps 1-6 descend from Charlemagne through Louis the German and the dukes of Swabia.
# Everything from step 8 is the Dillingen line and its descent through Rode, Varila, Ziegler and
# Luther into Denmark, reachable only across that marriage and that sibling step.
#
# Emma, 2026-09-07: *"in-law connections are just as valid blood is no required lol."*
step	name	relation_to_previous	note
1	Charlemagne	-	geni:6000000002457013227
2	Louis I, The Pious	his son	geni:6000000001266578142
3	Louis II, 'The German', King of the East Franks	his son	geni:6000000008630635932
4	Gisela of Alsace	his daughter	geni:6000000006906447443
5	Erchanger I, duke of Swabia	her son	geni:6000000003827791615
6	Berchtold von Sulmetingen IV	his son	geni:6000000002187988416
7	Luitgard von Dillingen	his wife	geni:6000000003827791584
8	Theodbald von Dillingen	her brother	geni:6000000002187988133
9	Richwin I von Dillingen	his son	geni:6000000010029981492
10	Richwin II von Dillingen	his son	geni:6000000011797211760
11	Richwin von Dillingen, III	his son	geni:6000000223791018861
12	Ulrich von Dillingen	his son	geni:6000000011797075042
13	Richwin von Dillingen	his son	geni:6000000223790920872
14	Mangold I. von Wörth (Donauwörth), Pfalzgraf von Dillingen	his son	geni:6000000136573001916
15	Manegold II. Grafen von Dillingen-Wörth zu Tannrode	his son	geni:6000000136555330143
16	Manegold III. Grafen von Dillingen-Wörth zu Tannrode	his son	geni:6000000136537294966
17	Manegold IV. von Rode, Herr von Tannrode	his son	geni:6000000136091930821
18	Erkenbertus von Rode	his son	geni:6000000136085348831
19	Ratsherr Otto von Rode	his son	geni:6000000129661367862
20	Jutta von Rode	his daughter	geni:6000000129660615915
21	Friedrich II. von Varila	her son	geni:6000000129660062856
22	Friedrich III. von Varila	his son	geni:6000000129659123916
23	Cinna von Vargula	his daughter	geni:6000000128960135839
24	Ratsherr Rudolf Ziegler	her son	geni:6000000129855907844
25	Ratsherr Siegfried Ziegler	his son	geni:6000000128854391898
26	Anna Margaretha Ziegler	his daughter	geni:6000000003412605055
27	Johann Luther	her son	geni:6000000002544997113
28	Barbara Dorothea Katharina Maria Luther	his daughter	geni:6000000015193363093
29	David Jacobsen Monrad	her son	geni:6000000002878213145
30	Johannes Davidsen Monrad	his son	geni:6000000002878036744
31	David Johansen Monrad	his son	geni:2120676
